pathway_name,pathway_id,pathway_url,gene_symbol,ensg_id,chembl_id,drug_name,phase,status,disease_id,disease_name,mechanismOfAction,smiles
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL1230609,FORETINIB,2.0,Completed,EFO_0000616,neoplasm,,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL2103851,AMUVATINIB,2.0,Completed,EFO_0000702,small cell lung carcinoma,,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL1721885,SU-014813,2.0,Completed,EFO_0003869,breast neoplasm,,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL2079588,TELATINIB,2.0,Completed,MONDO_0001056,gastric cancer,,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL3545402,XL-820,2.0,Completed,MONDO_0011719,gastrointestinal stromal tumor,,
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,KIT,ENSG00000157404,CHEMBL1614710,OSI-930,1.0,Completed,EFO_0000616,neoplasm,,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
Transcriptional and post-translational regulation of MITF-M expression and activit,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,XPO1,ENSG00000082898,CHEMBL3545185,SELINEXOR,4.0,,EFO_0000403,diffuse large B-cell lymphoma,,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
PKMTs methylate histone lysine,R-HSA-3214841,https://reactome.org/PathwayBrowser/#/R-HSA-3214841,EZH2,ENSG00000106462,CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,4.0,,EFO_0000691,sarcoma,,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
PKMTs methylate histone lysine,R-HSA-3214841,https://reactome.org/PathwayBrowser/#/R-HSA-3214841,EZH2,ENSG00000106462,CHEMBL3414621,TAZEMETOSTAT,4.0,,EFO_0000616,neoplasm,,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
PKMTs methylate histone lysine,R-HSA-3214841,https://reactome.org/PathwayBrowser/#/R-HSA-3214841,EZH2,ENSG00000106462,CHEMBL3287735,GSK2816126,1.0,Terminated,EFO_0000616,neoplasm,,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21
PKMTs methylate histone lysine,R-HSA-3214841,https://reactome.org/PathwayBrowser/#/R-HSA-3214841,KMT2A,ENSG00000118058,CHEMBL4650827,REVUMENIB,2.0,Not yet recruiting,EFO_0000222,acute myeloid leukemia,,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C
PKMTs methylate histone lysine,R-HSA-3214841,https://reactome.org/PathwayBrowser/#/R-HSA-3214841,KMT2A,ENSG00000118058,CHEMBL4650278,REVUMENIB SESQUIFUMARATE,1.0,Recruiting,EFO_0000222,acute myeloid leukemia,,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL4297534,GLASDEGIB MALEATE,4.0,,EFO_0000222,acute myeloid leukemia,,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL2043437,GLASDEGIB,4.0,,EFO_0000616,neoplasm,,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL2105737,SONIDEGIB,4.0,,EFO_0000616,neoplasm,,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL473417,VISMODEGIB,4.0,,EFO_0000616,neoplasm,,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL3137317,SONIDEGIB PHOSPHATE,4.0,,EFO_0004193,basal cell carcinoma,,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL538867,PATIDEGIB,3.0,Terminated,MONDO_0007187,nevoid basal cell carcinoma syndrome,,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL3545403,BMS-833923,2.0,Terminated,EFO_0000565,leukemia,,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL2142592,TALADEGIB,2.0,"Active, not recruiting",EFO_0000616,neoplasm,,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL2205230,TAK-441,1.0,Completed,EFO_0004193,basal cell carcinoma,,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1
Class B/2 (Secretin family receptors,R-HSA-373080,https://reactome.org/PathwayBrowser/#/R-HSA-373080,SMO,ENSG00000128602,CHEMBL3133037,LEQ506,1.0,Completed,EFO_0002939,medulloblastoma,,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL4297534,GLASDEGIB MALEATE,4.0,,EFO_0000222,acute myeloid leukemia,,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL2043437,GLASDEGIB,4.0,,EFO_0000616,neoplasm,,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL2105737,SONIDEGIB,4.0,,EFO_0000616,neoplasm,,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL473417,VISMODEGIB,4.0,,EFO_0000616,neoplasm,,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL3137317,SONIDEGIB PHOSPHATE,4.0,,EFO_0004193,basal cell carcinoma,,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL538867,PATIDEGIB,3.0,Terminated,MONDO_0007187,nevoid basal cell carcinoma syndrome,,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL3545403,BMS-833923,2.0,Terminated,EFO_0000565,leukemia,,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL2142592,TALADEGIB,2.0,"Active, not recruiting",EFO_0000616,neoplasm,,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL2205230,TAK-441,1.0,Completed,EFO_0004193,basal cell carcinoma,,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,SMO,ENSG00000128602,CHEMBL3133037,LEQ506,1.0,Completed,EFO_0002939,medulloblastoma,,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1742994,BRENTUXIMAB VEDOTIN,4.0,,EFO_0000183,Hodgkins lymphoma,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL378544,VINBLASTINE SULFATE,4.0,,EFO_0000183,Hodgkins lymphoma,,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1201752,IXABEPILONE,4.0,,EFO_0000305,breast carcinoma,,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL92,DOCETAXEL ANHYDROUS,4.0,,EFO_0000228,adenocarcinoma,,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1683544,ERIBULIN MESYLATE,4.0,,EFO_0000305,breast carcinoma,,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL428647,PACLITAXEL,4.0,,EFO_0000305,breast carcinoma,,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL3545252,DOCETAXEL,4.0,,EFO_0000228,adenocarcinoma,,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1743082,TRASTUZUMAB EMTANSINE,4.0,,EFO_0000305,breast carcinoma,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL3301582,POLATUZUMAB VEDOTIN,4.0,,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1201748,CABAZITAXEL,4.0,,EFO_0000616,neoplasm,,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4297841,TISOTUMAB VEDOTIN,4.0,,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4298209,BELANTAMAB MAFODOTIN,4.0,,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL553025,VINORELBINE,4.0,,EFO_0000616,neoplasm,,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL90555,VINCRISTINE,4.0,,EFO_0000616,neoplasm,,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1683590,ERIBULIN,4.0,,EFO_0000616,neoplasm,,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL3301589,ENFORTUMAB VEDOTIN,4.0,,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL159,VINBLASTINE,4.0,,EFO_0000616,neoplasm,,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL107,COLCHICINE,4.0,,EFO_0004274,gout,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,4.0,,EFO_1001100,peritoneal neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL501867,VINCRISTINE SULFATE,3.0,Completed,EFO_0000095,chronic lymphocytic leukemia,,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4279455,LAROTAXEL,3.0,Completed,EFO_0000294,bladder tumor,,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL538943,VINORELBINE TARTRATE,3.0,Completed,EFO_0000183,Hodgkins lymphoma,,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL2110725,VINFLUNINE,3.0,Completed,EFO_0000294,bladder tumor,,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL2108628,PACLITAXEL POLIGLUMEX,3.0,,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,3.0,Completed,EFO_0003060,non-small cell lung carcinoma,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4298098,TUSAMITAMAB RAVTANSINE,3.0,"Active, not recruiting",EFO_0003060,non-small cell lung carcinoma,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL572284,OMBRABULIN,3.0,Completed,EFO_0000691,sarcoma,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1096380,PLINABULIN,3.0,Completed,EFO_0003060,non-small cell lung carcinoma,,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,3.0,Recruiting,EFO_0003060,non-small cell lung carcinoma,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL1206232,FOSBRETABULIN,3.0,Withdrawn,MONDO_0002108,thyroid cancer,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL94657,PATUPILONE,3.0,Completed,EFO_1001100,peritoneal neoplasm,,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4297440,T-900607,2.0,Unknown status,EFO_0000182,hepatocellular carcinoma,,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4298045,INDUSATUMAB VEDOTIN,2.0,Terminated,EFO_0000503,gastric adenocarcinoma,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL2304041,SAGOPILONE,2.0,Completed,EFO_0000519,glioblastoma multiforme,,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL39541,DOLASTATIN-10,2.0,Completed,EFO_0000574,lymphoma,,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL289351,FOSBRETABULIN DISODIUM,2.0,Completed,EFO_0000616,neoplasm,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+]
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL4297892,ANVATABART OPADOTIN,2.0,Withdrawn,EFO_0000616,neoplasm,,
Hedgehog 'off' stat,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,TUBB1,ENSG00000101162,CHEMBL2107759,MILATAXEL,2.0,Unknown status,EFO_0000588,mesothelioma,,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C
