chembl_id,compound_name,canonical_smiles,max_phase,withdrawn_flag,therapeutic_flag,total_score,tier,n_matches,n_target,n_moa,n_pathway,n_specific,n_oxidative,top_node,top_match_type,top_match_score,matched_nodes,short_rationale,best_pchembl,median_pchembl,n_unique_targets_assayed,moa_text,moa_actions,score_node_ER_proteostasis,score_node_TRPML1/MCOLN1,score_node_autophagy_flux,score_node_lysosomal_trafficking_M6P,score_node_mTORC1,score_node_oxidative_stress,score_node_trehalose_AKT_TFEB
CHEMBL2005186,BELUMOSUDIL,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.4,6.3,10.0,Rho-associated protein kinase 2 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2022968,DUBERMATINIB,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.52,7.57,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL202721,ZM-447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.5,6.89,21.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2030402,BMS-863233,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.47,6.93,8.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2037226,GNF-5837,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.15,5.29,50.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2041933,AZD-7762,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,1.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.44,6.44,70.0,Serine/threonine-protein kinase Chk1 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL205627,GKA-50,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.52,7.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2057912,PCI-29732,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.09,8.09,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2057915,GDC-0834,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.64,7.535,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2058538,SPP86,CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc21,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.1,7.18,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2062804,CEP-33779,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.89,7.09,5.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL207881,GW9508,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.89,7.1,5.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2087742,AL-8697,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1c(F)cn2c(C(C)(C)C)nnc2c1F,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.21,6.955,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL21,SULFANILAMIDE,Nc1ccc(S(N)(=O)=O)cc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.5,6.53,28.0,Bacterial dihydropteroate synthase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2105717,CABOZANTINIB,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.46,7.84,47.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2106561,CADRALAZINE,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.3,5.949999999999999,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2107771,RALFINAMIDE,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.7,6.7,1.0,Voltage-gated N-type calcium channel alpha-1B subunit blocker; Monoamine oxidase B inhibitor; Sodium channel alpha subunit blocker; Glutamate [NMDA] receptor antagonist,BLOCKER; INHIBITOR; ANTAGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2107783,TAPRENEPAG,O=C(O)COc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)c1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.55,8.275,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL210833,TCS-359,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.38,6.46,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL210858,ISO-1,COC(=O)CC1CC(c2ccc(O)cc2)=NO1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.99,6.01,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2110588,ELIGLUSTAT,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.8,6.4,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL213100,WH-4-023,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.7,7.205,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2140408,AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,1.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.0,5.71,39.0,Serine/threonine-protein kinase Aurora inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2144069,AZ-628,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.22,7.47,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL215152,DEFOSBARASERTIB,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.52,5.96,72.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL21536,XANOMELINE,CCCCCCOc1nsnc1C1=CCCN(C)C1,4.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.8,6.92,21.0,Muscarinic acetylcholine receptor M4 agonist; Muscarinic acetylcholine receptor M1 agonist,AGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2170739,ER-27319,Cc1ccc2c(=O)c3ccccc3n(CCCN)c2c1C.O=C(O)C(=O)O,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.0,5.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2171124,GSK2606414,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.4,6.0600000000000005,24.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2177736,PRT062607,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.0,6.675000000000001,13.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2180604,TAK-593,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,1.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.03,8.0,14.0,Platelet-derived growth factor receptor inhibitor; Vascular endothelial growth factor receptor inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL218071,L-798106,COc1ccc(Br)cc1S(=O)(=O)NC(=O)/C=C/c1ccccc1Cc1ccc2ccccc2c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.22,7.48,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL218490,DORZOLAMIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.37,8.05,33.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL220241,GSK-269962A,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.8,6.4,48.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL220491,BRINZOLAMIDE,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.05,8.52,29.0,Carbonic anhydrase II inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL220492,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.06,7.24,30.0,Carbonic anhydrase II inhibitor; Carbonic anhydrase IV inhibitor; Glutamate receptor ionotropic AMPA antagonist; Glutamate receptor ionotropic kainate antagonist; GABA-A receptor; anion channel positive modulator; Sodium channel alpha subunit blocker,INHIBITOR; ANTAGONIST; POSITIVE MODULATOR; BLOCKER,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2206278,AC-710,CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.3,8.845,6.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL221137,EMBELIN,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.63,6.2,8.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2216827,CNX-774,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.0,6.47,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2216870,IDELALISIB,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.0,7.04,14.0,PI3-kinase p110-delta subunit inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL221959,TOFACITINIB,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.8,7.535,50.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2220486,LUCITANIB,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.3,7.68,12.0,Fibroblast growth factor receptor 1 inhibitor; Vascular endothelial growth factor receptor inhibitor; Fibroblast growth factor receptor 2 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL223448,BROXYQUINOLINE,Oc1c(Br)cc(Br)c2cccnc12,4.0,1.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.43,5.775,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL225519,PHA-767491,O=C1NCCc2[nH]c(-c3ccncc3)cc21,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.6,6.6,70.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL226335,RUTIN,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.42,5.675,8.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL228043,LFM-A13,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.6,5.6,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL230006,ENOXOLONE,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.92,7.4,10.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2316582,OLVEREMBATINIB,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.82,9.34,6.0,Bcr/Abl fusion protein inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL23236,BETULIN,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.52,5.289999999999999,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL23327,PURVALANOLA,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.4,6.52,31.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2354444,PIRARUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.3,6.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL23588,FLUFENAMIC ACID,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,2.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",11.0,6.12,20.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2386081,SETIPIPRANT,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.22,6.63,3.0,G protein-coupled receptor 44 antagonist,ANTAGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2386889,SCH-900776,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.52,5.654999999999999,23.0,Serine/threonine-protein kinase Chk1 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL24057,FURAMIDINE,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,-1.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.46,5.915,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2408776,KB-SRC-4,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2Cc2cccc(-c3ccccc3)c2)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.36,6.8,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL24147,RESORCINOL,Oc1cccc(O)c1,-1.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.44,5.115,6.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL241694,ETHISTERONE,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.78,7.23,8.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL24171,BERGAPTEN,COc1c2ccoc2cc2oc(=O)ccc12,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.22,7.1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2436978,URMC-099,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.52,6.68,32.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL245416,L-MIMOSINE,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.43,5.43,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL24646,PIMOBENDAN,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.35,5.775,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
