smiles,p_value_0,p_value_1,CYP3A4_inhibition
c1ccc2[nH]c(-c3cscn3)nc2c1,0.108,0.447,1.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.533,0.101,0.0
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.692,0.0548,0.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.33,0.185,0.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.73,0.0417,0.0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0.122,0.446,1.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.315,0.205,0.0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0.154,0.36,1.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.237,0.268,0.5
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,0.342,0.182,0.0
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.281,0.23,0.5
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,0.588,0.0726,0.0
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0773,0.473,1.0
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.423,0.149,0.0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.294,0.211,0.5
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0.387,0.149,0.0
CN(C)CCOC(c1ccccc1)c1ccccc1,0.638,0.0617,0.0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.782,0.0358,0.0
NC12CC3CC(CC(C3)C1)C2,0.343,0.178,0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.381,0.162,0.0
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0.546,0.0888,0.0
CNC[C@H](O)c1ccc(O)c(O)c1,0.428,0.13,0.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.86,0.0193,0.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.241,0.249,0.5
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.995,0.0005,0.0
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.412,0.143,0.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.785,0.0272,0.0
Nc1ccc(O)c(C(=O)O)c1,0.925,0.0085,0.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.795,0.0299,0.0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,0.874,0.0142,0.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0.0412,0.634,1.0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.425,0.138,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.536,0.0942,0.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.442,0.139,0.0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.0558,0.598,1.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0.144,0.34,1.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.39,0.165,0.0
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0.418,0.161,0.0
CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],0.118,0.418,1.0
CNC1(c2ccccc2Cl)CCCCC1=O,0.375,0.173,0.0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0.519,0.109,0.0
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.85,0.0201,0.0
c1ccc2c(CC3=NCCN3)cccc2c1,0.461,0.121,0.0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0.541,0.0931,0.0
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,0.115,0.447,1.0
c1ccc(CC2=NCCN2)cc1,0.616,0.0724,0.0
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,0.0752,0.538,1.0
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.0277,0.688,1.0
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.868,0.0152,0.0
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.56,0.0834,0.0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.762,0.0333,0.0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.528,0.104,0.0
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.326,0.193,0.0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0.762,0.0305,0.0
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.931,0.00877,0.0
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,0.035,0.693,1.0
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0.487,0.105,0.0
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0.762,0.0375,0.0
Clc1ccccc1CN1CCc2sccc2C1,0.0459,0.61,1.0
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.044,0.629,1.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,0.549,0.0949,0.0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.338,0.185,0.0
Brc1c(NC2=NCCN2)ccc2nccnc12,0.628,0.0712,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.653,0.0548,0.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.62,0.0651,0.0
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.21,0.283,0.5
CCC1(c2ccccc2)C(=O)NCNC1=O,0.169,0.351,1.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.293,0.218,0.5
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0.686,0.0563,0.0
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.401,0.155,0.0
NC[C@H]1CC[C@H](C(=O)O)CC1,0.895,0.0121,0.0
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0.429,0.131,0.0
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.565,0.0777,0.0
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0.79,0.0346,0.0
NCCc1c[nH]cn1,0.423,0.138,0.0
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.424,0.139,0.0
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,0.277,0.243,0.5
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0979,0.461,1.0
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,0.49,0.122,0.0
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,0.043,0.632,1.0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.508,0.108,0.0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0.522,0.0957,0.0
FC(F)(F)C(Cl)Br,0.184,0.321,1.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0.912,0.0105,0.0
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.59,0.0646,0.0
C=CCOc1ccc(CC(=O)O)cc1Cl,0.869,0.0147,0.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.529,0.0989,0.0
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0.652,0.0538,0.0
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0.483,0.116,0.0
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,0.581,0.0832,0.0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.528,0.0854,0.0
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0.0988,0.462,1.0
C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1,0.613,0.0768,0.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.638,0.0682,0.0
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.523,0.0837,0.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,0.24,0.271,0.5
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0.134,0.368,1.0
CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],0.249,0.277,0.5
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0.351,0.158,0.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0.886,0.0143,0.0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.31,0.201,0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.312,0.213,0.5
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],0.678,0.0513,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.515,0.105,0.0
